Incident ID,Incident Date,State,County,Address
513640,28-02-2016,California,Riverside,5500 block of Etiwanda Ave
512880,27-02-2016,Virginia,Prince William,13051 Lashmere Ct
512073,26-02-2016,Washington,Mason,300 block of Horseshoe Rd
511436,25-02-2016,Kansas,Harvey,200 S Ridge Rd
509897,23-02-2016,Arizona,Maricopa,4812 West Sunnyside Ave
495940,30-01-2016,Arizona,Maricopa,67th and Missouri Avenue
2247747,05-03-2022,Arizona,Maricopa,4810 W Glendale Ave
508879,21-02-2016,Missouri,St. Louis,7217 N Lindbergh Blvd
508640,20-02-2016,Michigan,Kalamazoo,5581 Cracker Barrel Blvd
1562685,01-12-2019,Michigan,Kalamazoo,6300 block of Proctor St
2155826,29-10-2021,Michigan,Kalamazoo,3082 S 9th St
2367972,23-07-2022,Michigan,Kalamazoo,1300 block of N Church St
508356,20-02-2016,Alabama,Jefferson,200 block of Elm Street
2290026,28-04-2022,Alabama,Jefferson,1800 block of Berkley Ave
508113,20-02-2016,Mississippi,Tishomingo,231 Co Rd 201
590221,19-02-2016,Missouri,Platte,4100 block of Buena Vista Road
507998,19-02-2016,California,Solano,509 Porter Street
821667,16-04-2017,California,Solano,110 Calhoun Street
1246059,30-10-2018,California,Solano,Woodrow Ave and Reis Ave
1088778,09-04-2018,California,Solano,201 Maine St
1371024,14-04-2019,California,Solano,100 block of Princeton Ave
1701491,09-06-2020,California,Solano,100 block of Cynthia Ave
505420,14-02-2016,Alabama,Greene,50 Earnest Friday Rd
1026804,14-01-2018,Alabama,Greene,809 Mesopotamia St
504996,13-02-2016,Louisiana,Jefferson,5425 Lapalco Boulevard
1497702,04-09-2019,Louisiana,Jefferson,3044 Sorbonne Dr
2049907,30-06-2021,Louisiana,Jefferson,6500 block of Lapalco Blvd
501256,07-02-2016,Mississippi,Harrison,Davis Avenue
500629,06-02-2016,Florida,Orange,10th Street
494378,27-01-2016,Virginia,Chesapeake,1401 N. George Washington Hwy
1405196,25-05-2019,Virginia,Chesapeake,Holly Cove Dr and Schooner Trail
2050353,01-07-2021,Virginia,Chesapeake,1200 block of Seaboard Ave
2465761,22-11-2022,Virginia,Chesapeake,1521 Sam's Circle
486728,17-01-2016,Virginia,Gloucester,Ditchley Dr and Gill Ln
1017372,31-12-2017,Colorado,Douglas,3404 E County Line Rd
1389220,07-05-2019,Colorado,Douglas,8773 S Ridgeline Blvd
1018118,31-12-2017,New Jersey,Monmouth,635 Wall St
1014052,24-12-2017,Alabama,Pike,100 block of Chapman St
1764756,15-08-2020,Alabama,Pike,4100 US-231 S
2166817,14-11-2021,Alabama,Pike,803 US-231 S
1014971,23-12-2017,Louisiana,St. Landry,100 block of City Avenue
1009629,16-12-2017,Mississippi,Attala,Ferguson Rd
1008310,15-12-2017,California,Los Angeles,13041 Jouett Street
1006446,12-12-2017,Texas,Dallas,1301 Rivercrest Ln
2197391,26-12-2021,Texas,Dallas,730 W Walnut St
2296808,07-05-2022,Texas,Dallas,800 block of Magnolia Dr
990974,17-11-2017,Louisiana,Iberia,900 Block of Mississippi St
1787006,06-09-2020,Louisiana,Iberia,1752 Center St
2107467,03-09-2021,Louisiana,Iberia,927 S Lewis St
2257778,18-03-2022,Louisiana,Iberia,200 block of C V Jackson Dr
987611,14-11-2017,California,Tehama,17357 Stagecoach Rd
985832,11-11-2017,North Carolina,Cumberland,2835 Bragg Blvd
2122565,22-09-2021,North Carolina,Cumberland,1100 block of Charlie Dr
1945999,06-03-2021,North Carolina,Cumberland,200 block of Shads Ford Blvd
2258012,19-03-2022,North Carolina,Cumberland,1707 Owen Dr
2576366,18-04-2023,North Carolina,Cumberland,200 block of Alphin St
2563072,02-04-2023,North Carolina,Cumberland,5044 Yadkin Rd
984822,10-11-2017,Ohio,Montgomery,193 Olive Rd
980577,05-11-2017,Texas,Wilson,216 4th St
980192,04-11-2017,Ohio,Mahoning,2810 Market St
2198014,27-12-2021,Ohio,Mahoning,2626 Tyrell Ave
2094071,18-08-2021,Ohio,Mahoning,619 Samuel Ave
980060,04-11-2017,California,Los Angeles,1515 Ocean Avenue
980258,03-11-2017,California,Los Angeles,E 163rd St and S Main St
1176169,31-07-2018,California,Los Angeles,1212 West 135th Street
980401,03-11-2017,Louisiana,St. Tammany,27600 block of Mirmar Street
1873798,08-12-2020,Louisiana,St. Tammany,28399 Palmer Dr
974704,28-10-2017,Virginia,Petersburg,N Sycamore St and Franklin
935928,17-09-2017,Virginia,Petersburg,300 Mistletoe St
1323448,09-02-2019,Virginia,Petersburg,109 Perry St
1743488,23-07-2020,Virginia,Petersburg,Wesley St
2037813,17-06-2021,Virginia,Petersburg,Virginia Ave and Melville St
2285158,22-04-2022,Virginia,Petersburg,200 block of Holly Hill Dr
966178,22-10-2017,Alabama,Chambers,1606 19th St Sw
2437630,13-10-2022,Alabama,Chambers,1912 50th Ave SW
962359,18-10-2017,Maryland,Harford,2111 Emmorton Park Rd
2095394,19-08-2021,Maryland,Harford,1700 block of Crimson Tree Way
962623,16-10-2017,Mississippi,Lauderdale,6010 5th St
884764,06-07-2017,Mississippi,Lauderdale,Eighth Ave
1885251,22-12-2020,Mississippi,Lauderdale,Jeffrey Acres Rd
2139674,12-10-2021,Mississippi,Lauderdale,2000 block of 17th St
957980,12-10-2017,California,Orange,6 Asbury Ct
957562,11-10-2017,Ohio,Lawrence,15497 SR 93
952720,05-10-2017,Arizona,Pinal,400 block of W 13th Street
945990,01-10-2017,Kansas,Douglas,1000 block of Massachusetts St
940554,24-09-2017,Tennessee,Davidson,3890 Pin Hook Rd
1096826,22-04-2018,Tennessee,Davidson,3571 Murfreesboro Pike
2328108,11-06-2022,Tennessee,Davidson,660 Bell Rd
941257,24-09-2017,New Jersey,Atlantic,6000 block of Hoover Dr
932181,13-09-2017,Washington,Spokane,14626 S Jackson Rd
932906,13-09-2017,Pennsylvania,York,400 block of S Duke St
1174423,29-07-2018,Pennsylvania,York,100 block of E Maple St
930569,10-09-2017,Texas,Collin,1712 West Spring Creek Parkway
1080234,29-03-2018,Texas,Collin,7401 Alma Dr
931139,09-09-2017,Alabama,Dallas,Kings Bend Road
927277,04-09-2017,Illinois,Cook,1000 block of Bellwood Ave
926766,03-09-2017,California,Los Angeles,10100 block of S Firmona Ave
1273161,08-12-2018,California,Los Angeles,801 S Inglewood Ave
2217882,23-01-2022,California,Los Angeles,1300 block of North Park Ave
922184,28-08-2017,New Mexico,Curry,701 N Main St
921289,25-08-2017,Florida,Alachua,1600 NE 8th Ave
1686369,15-05-2020,Florida,Alachua,2305 SE Hawthorne Rd
2067135,18-07-2021,Florida,Alachua,1634 NE 8th Ave
2044733,24-06-2021,Florida,Alachua,4701 NW 6th St
2455484,06-11-2022,Florida,Alachua,500 SW 2nd Ave
917820,21-08-2017,North Carolina,Nash,980 Fishing Creek Rd
913924,14-08-2017,California,Los Angeles,Morrison St and Klump Ave
907247,05-08-2017,New Jersey,Ocean,900 block of Brook Road
907611,05-08-2017,South Carolina,Allendale,300 block of Ellis St
1412419,01-06-2019,South Carolina,Allendale,473 Main St S
906568,05-08-2017,Florida,Leon,1939 W Tennessee St
1246489,02-11-2018,Florida,Leon,1950 Thomasville Rd
1364443,06-04-2019,Florida,Leon,500 block of Kissimmee St
1289618,01-01-2019,Florida,Leon,2020 W Pensacola St
1782962,31-08-2020,Florida,Leon,2660 Old Bainbridge Rd
2469354,27-11-2022,Florida,Leon,2101 Wahnish Way
2448330,29-10-2022,Florida,Leon,2101 W Pensacola St
906509,04-08-2017,Montana,Big Horn,200 block of North Helen Street
904106,01-08-2017,Washington,Yakima,8000 Block of Lateral C Rd
901000,29-07-2017,North Carolina,Rowan,115 W Fisher St
1666600,26-04-2020,North Carolina,Rowan,900 block of E Lafayette St
1605770,26-01-2020,North Carolina,Rowan,1935 Jake Alexander Blvd
898631,26-07-2017,North Carolina,Guilford,2111 E. Green Drive
1579220,24-12-2019,North Carolina,Guilford,1226 Montlieu Ave
1920771,04-02-2021,North Carolina,Guilford,2912 W English Rd
2497502,07-01-2023,North Carolina,Guilford,2734 Mossy Meadow Dr
893752,18-07-2017,Arizona,Maricopa,NW Grand Ave and W Thunderbird Rd
886564,09-07-2017,Virginia,Brunswick,500 block of Sturgeon Rd
886002,08-07-2017,Illinois,Madison,700 block of Oakwood Ave
883058,05-07-2017,Maine,Somerset,300 block of Russell Rd
882665,04-07-2017,Florida,Orange,501 W Lancaster Rd
882321,04-07-2017,Virginia,Hampton,500 block of Patterson Ave
1429399,22-06-2019,Virginia,Hampton,1st St and E Pembroke Ave
883489,04-07-2017,North Carolina,Wake,105 E South St
1834280,25-10-2020,North Carolina,Wake,1731 Trawick Rd
1745903,25-07-2020,North Carolina,Wake,503 Bragg St
2436826,13-10-2022,North Carolina,Wake,5300 block of Sahalee Way
2386032,13-08-2022,North Carolina,Wake,2414 Paula St
2224013,31-01-2022,North Carolina,Wake,3120 New Bern Ave
882422,03-07-2017,Alabama,Autauga,112 US 82
880738,02-07-2017,South Carolina,Greenwood,SC 72 Bypass
1188597,15-08-2018,South Carolina,Greenwood,104 Mimosa Ct
1654971,08-04-2020,South Carolina,Greenwood,1522 Parkway
2081131,02-08-2021,South Carolina,Greenwood,101 Heddy Rd
883656,01-07-2017,Illinois,Kankakee,2727 S 13000 Rd E
874613,24-06-2017,Florida,Broward,2335 NW 16th Ct
743995,06-01-2017,Florida,Broward,100 Terminal Dr
1732365,12-07-2020,Florida,Broward,3000 block of NW 12th Ct
2255816,17-03-2022,Florida,Broward,1300 W Broward Blvd
2227759,06-02-2022,Florida,Broward,5280 FL-7
868363,15-06-2017,New Mexico,Rio Arriba,491 NM-111
866739,14-06-2017,Virginia,Fairfax,420 E Monroe Ave
1727743,07-07-2020,Virginia,Fairfax,7900 block of Janna Lee Ave
868147,14-06-2017,Ohio,Stark,14th St NE and Gibbs Ave NE
869474,13-06-2017,Missouri,St. Louis,Ferguson Ave and Plymouth Ave
861307,06-06-2017,Utah,Salt Lake,2232 Alta Canyon Drive
855764,30-05-2017,Ohio,Butler,1200 Elliott Dr
853901,28-05-2017,Alabama,Russell,100 block of 6th Street South
1987235,25-04-2021,Alabama,Russell,1700 Highway 280 Bypass
853920,28-05-2017,Mississippi,Jackson,6103 Hwy. 63
853756,27-05-2017,Mississippi,Lincoln,2871 Lee Dr
845364,16-05-2017,South Carolina,Colleton,21785 Lowcountry Hwy
843045,14-05-2017,Illinois,Cook,14112 Chicago Road
843172,14-05-2017,Florida,Highlands,Hal McRae Blvd and Delaney Ave
832309,30-04-2017,South Carolina,Horry,268 N Sea Green Rd
2528239,18-02-2023,South Carolina,Horry,3450 East SC 9 Business
835459,29-04-2017,California,Los Angeles,Murchison St and Lancaster Ave
831800,29-04-2017,California,Los Angeles,10000 block of Carmentia Rd
831667,29-04-2017,Maryland,Montgomery,12839 Kitchen House Way
1373557,16-04-2019,Maryland,Montgomery,18700 block of Curry Powder Ln
2094421,18-08-2021,Maryland,Montgomery,19575 Scenery Dr
832063,29-04-2017,Virginia,Virginia Beach,200 block of 18th St
1156638,05-07-2018,Virginia,Virginia Beach,1800 block of Atlantic Ave
1086966,06-04-2018,Virginia,Virginia Beach,5800 block of Pickering St
1410442,31-05-2019,Virginia,Virginia Beach,2405 Courthouse Drive
1846712,08-11-2020,Virginia,Virginia Beach,3700 block of Whitney Ct
1962562,26-03-2021,Virginia,Virginia Beach,2000 block of Atlantic Ave
2565404,05-04-2023,Virginia,Virginia Beach,700 block of Lake Edward Dr
825694,21-04-2017,Florida,Brevard,2500 block of Vernon Dr
821723,16-04-2017,North Carolina,Pasquotank,611 S Martin St
2181096,02-12-2021,North Carolina,Pasquotank,Perry St and Jordan St
2304029,15-05-2022,North Carolina,Pasquotank,901 S Martin Luther King Jr Dr
2521423,08-02-2023,North Carolina,Pasquotank,1000 block of Walker Ave
821640,15-04-2017,Illinois,Whiteside,311 W  2nd St
821651,15-04-2017,Illinois,Cook,14600 block of Myrtle Avenue
1071381,17-03-2018,Illinois,Cook,16700 S Halsted St
822750,15-04-2017,California,Riverside,900 block of N Allen St
813877,07-04-2017,North Carolina,Catawba,1423 29th Ave Dr NE
1087153,08-04-2018,North Carolina,Catawba,247 1st Ave NW
813943,07-04-2017,Minnesota,Ramsey,1600 block of English St
1435217,28-06-2019,Minnesota,Ramsey,909 Desoto St
2137198,10-10-2021,Minnesota,Ramsey,214 7th St W
2133137,05-10-2021,Minnesota,Ramsey,922 Thomas Ave W
2115947,12-09-2021,Minnesota,Ramsey,7th St W and N Walnut St
1992570,02-05-2021,Minnesota,Ramsey,843 Selby Ave
2406597,04-09-2022,Minnesota,Ramsey,951 Case Ave E
2238575,21-02-2022,Minnesota,Ramsey,488 Humboldt Ave
2533625,25-02-2023,Minnesota,Ramsey,500 Dale St N
813028,06-04-2017,Louisiana,Calcasieu,2000 block of Tulip St
1527721,04-08-2019,Louisiana,Calcasieu,110 Pryce St
1729506,01-07-2020,Louisiana,Calcasieu,1600 block of Moss St
1705050,14-06-2020,Louisiana,Calcasieu,3945 US-90
1687999,25-05-2020,Louisiana,Calcasieu,6780 US-90
1979869,15-04-2021,Louisiana,Calcasieu,4101 5th Ave
2471298,30-11-2022,Louisiana,Calcasieu,510 Broad St
809815,01-04-2017,California,Contra Costa,100 block of Madoline Street
804115,27-03-2017,Florida,Seminole,209 Hays Dr
2503245,16-01-2023,Florida,Seminole,Rinehart Rd and Co Rd 46A
802926,25-03-2017,Tennessee,Knox,Minnesota Ave
2249608,07-03-2022,Tennessee,Knox,5800 block of Primus Rd
2212203,15-01-2022,Tennessee,Knox,2700 block of Tarleton Ave
800363,22-03-2017,Wisconsin,Marathon,1133 E Grand Ave
794468,15-03-2017,Louisiana,Jefferson,2508 Pasadena Ave
1934077,20-02-2021,Louisiana,Jefferson,6719 Airline Dr
791274,10-03-2017,Louisiana,Orleans,4200 block of Touro St
783102,25-02-2017,Ohio,Trumbull,1564 Niles Cortland Rd SE
779582,21-02-2017,Mississippi,Lauderdale,Butts Road
773002,12-02-2017,Missouri,Pemiscot,908 Truman Blvd
773908,12-02-2017,Florida,Madison,Church Ave and Obadiah St
772989,11-02-2017,Tennessee,Hardin,Clifton Road and Midway Drive
768243,06-02-2017,Mississippi,Yazoo,11th Street
1962934,27-03-2021,Mississippi,Yazoo,Dr Martin Luther King Jr Dr and Shady Dr
764020,30-01-2017,Minnesota,Hennepin,5410 Lakeland Ave N
1025158,27-01-2017,Washington,Kitsap,Tenino Dr W
761973,27-01-2017,Tennessee,Haywood,221 Morgan St
760482,26-01-2017,Georgia,Dougherty,1510 Maryland Drive
1204486,04-09-2018,Georgia,Dougherty,1200 block of Gillespie Ave
1312391,26-01-2019,Georgia,Dougherty,300 block of W Roosevelt
1784141,02-09-2020,Georgia,Dougherty,1400 block of E Residence Ave
1673633,06-05-2020,Georgia,Dougherty,1900 block of Meadow Dr
2499425,08-01-2023,Georgia,Dougherty,1021 S McKinley St
757158,22-01-2017,Texas,Brazoria,200 block of Oak Shore Dr
756801,21-01-2017,Georgia,Clayton,6510 Tara Blvd
1853089,15-11-2020,Georgia,Clayton,500 Block of Museum Cir
756526,21-01-2017,Florida,Palm Beach,500 NE 2nd St
1886372,25-12-2020,Florida,Palm Beach,Martin Luther King Jr Blvd and N Seacrest Blvd
1611037,31-01-2020,Florida,Palm Beach,200 block of NE 1st Ct
2034470,14-06-2021,Florida,Palm Beach,I-95
757955,20-01-2017,Mississippi,Panola,Smart Road
1732532,12-07-2020,Mississippi,Panola,2965 Hunter Chapel Road
752249,15-01-2017,Colorado,Conejos,County Road Y
751367,15-01-2017,Mississippi,Pike,6000 block of Church Road
742542,04-01-2017,California,San Bernardino,14520 Village Dr
742001,03-01-2017,Texas,Collin,500 block of Hawthorne Drive
1969221,03-04-2021,Texas,Collin,1517 Pine Bluff Dr
743282,01-01-2017,Mississippi,Bolivar,114 North Greyer Street
1288376,29-12-2018,Ohio,Allen,904 S Main St
1157733,05-07-2018,Ohio,Allen,1440 Bellefontaine Ave
1287286,28-12-2018,Missouri,St. Charles,150 Whetstone Dr
1284586,24-12-2018,Louisiana,St. James,2176 Main St
1276298,11-12-2018,Louisiana,Natchitoches,Caspari St and University Pkwy
1272855,09-12-2018,Wisconsin,Dane,3554 E Washington Ave
1755566,04-08-2020,Wisconsin,Dane,333 S Rosa Rd
1272106,08-12-2018,New York,Queens,89-25 130th St
1800549,20-09-2020,New York,Queens,Merrick Blvd and Foch Blvd
1767851,18-08-2020,New York,Queens,35-35 21st St
2079516,31-07-2021,New York,Queens,97-07 37th Ave
2060605,12-07-2021,New York,Queens,180th St and 145th Dr
2425393,27-09-2022,New York,Queens,88-01 Atlantic Ave
2417634,18-09-2022,New York,Queens,41st Ave and Warren St
2349758,04-07-2022,New York,Queens,171st St and 137th Ave
2347228,02-07-2022,New York,Queens,129-09 89th Ave
1266937,26-11-2018,Tennessee,Knox,Tammy Dr
1262814,25-11-2018,Alabama,Marengo,Floyd St and Field St
1258009,18-11-2018,California,Los Angeles,95th St and Defiance Ave
1254225,13-11-2018,New Mexico,McKinley,CR 1 and Defiance Draw Rd
1254084,12-11-2018,North Carolina,Harnett,4640 Woods Crossroads Rd
1253361,11-11-2018,Arizona,Gila,598 N Broad St
1249561,07-11-2018,California,Ventura,99 Rolling Oaks Dr
1246727,03-11-2018,New York,Jefferson,136 Franklin St
1247019,02-11-2018,California,Los Angeles,5800 block of Brayton Ave
1243010,28-10-2018,Arkansas,Union,2 Whites Quarters
1238052,21-10-2018,Washington,Pierce,8722 S Tacoma Way
1233068,14-10-2018,California,Santa Clara,2500 block of Pulgas Ave
2305208,17-05-2022,California,Santa Clara,2500 block of Fordham St
1232288,13-10-2018,Texas,San Patricio,511 Wilburn St
1232044,12-10-2018,South Carolina,Spartanburg,1620 John B White Sr Blvd
2072342,23-07-2021,South Carolina,Spartanburg,151 Palisade St
2050151,01-07-2021,South Carolina,Spartanburg,225 Amelia St
1226179,04-10-2018,New Mexico,Rio Arriba,1813 N Riverside Dr
1225631,04-10-2018,Georgia,Emanuel,Lucky St
2052471,03-07-2021,Georgia,Emanuel,229 S Main St
2419473,19-09-2022,Georgia,Emanuel,N Coleman St
1215954,23-09-2018,California,Los Angeles,3700 block of Loma Lane
1215904,22-09-2018,New York,Nassau,Dolan St
2321698,04-06-2022,New York,Nassau,77 Terrace Ave
2554912,25-03-2023,New York,Nassau,Spencer Pl and Jerusalem Ave
1213926,20-09-2018,Maryland,Harford,1501 Perryman Rd
1213223,19-09-2018,Wisconsin,Dane,1850 Deming Way
1213293,19-09-2018,Pennsylvania,Fayette,1 E Church St
1212984,18-09-2018,Louisiana,Orleans,1100 block of Sumner St
1640278,13-03-2020,Louisiana,Orleans,Wagner St and Hero Blvd
1211659,17-09-2018,Maryland,Montgomery,123 Amberleigh Dr
1201885,02-09-2018,Arkansas,Sebastian,801 Garrison Ave
1892034,01-01-2021,Arkansas,Sebastian,3211 Towson Ave
1200904,31-08-2018,Colorado,Adams,1900 block of Peoria St
1126434,27-05-2018,Colorado,Adams,15373 E 6th Ave
1419305,11-06-2019,Colorado,Adams,12500 block of E Kansas Pl
1717828,26-06-2020,Colorado,Adams,698 Peoria St
1594173,11-01-2020,Colorado,Adams,17158 E Adriatic Place
2176653,28-11-2021,Colorado,Adams,1500 block of Dayton St
2167297,15-11-2021,Colorado,Adams,1200 Nome St
2130634,02-10-2021,Colorado,Adams,12230 E Colfax Ave
2040265,20-06-2021,Colorado,Adams,12455 E Mississippi Ave
2448366,30-10-2022,Colorado,Adams,900 block of N Geneva St
2250540,09-03-2022,Colorado,Adams,3300 N Ouray St
1186888,14-08-2018,Pennsylvania,Montgomery,1000 S Easton Rd
1185520,12-08-2018,California,Lake,4786 Yarrington Ct
1184607,11-08-2018,Colorado,Adams,4050 E 100th Ave
1174990,29-07-2018,Michigan,Ingham,Spring and River Street
1535629,27-10-2019,Michigan,Ingham,Balfour Dr and W Miller Rd
1732688,12-07-2020,Michigan,Ingham,3029 BeauJardin Dr
2186517,10-12-2021,Michigan,Ingham,Miller Rd and Cedar St
2034408,14-06-2021,Michigan,Ingham,300 block of N Cedar St
2257132,17-03-2022,Michigan,Ingham,2200 block of E Michigan Ave
1173476,27-07-2018,Texas,Nueces,603 East Ave J
1169656,20-07-2018,Washington,Yakima,500 block of S 15th St
2296064,05-05-2022,Washington,Yakima,613 S 6th St
1165214,16-07-2018,Florida,Palm Beach,2100 block of W 28th St
1149173,24-06-2018,Florida,Palm Beach,1200 block of W 35th St
1056240,23-02-2018,Florida,Palm Beach,W 23rd St
1163947,14-07-2018,Maryland,Prince George's,9500 block of Fort Foote Rd
1161230,11-07-2018,Florida,Marion,16300 block of NW Gainesville Rd
1160418,08-07-2018,Alabama,Shelby,565 US-80
1153134,30-06-2018,Georgia,Turner,800 Block of W. Washington
1151584,28-06-2018,Maryland,Anne Arundel,888 Bestgate Rd
1827437,18-10-2020,Maryland,Anne Arundel,100 block of Clay St
1148468,24-06-2018,North Carolina,Lee,109 S Steele St
1148678,24-06-2018,Florida,Charlotte,2450 Harbour Dr
1148647,24-06-2018,Florida,Martin,17068 SW Palm Beach St
1161366,23-06-2018,Tennessee,Tipton,319 N High St
1332181,20-02-2019,Tennessee,Tipton,529 N College St
1147323,22-06-2018,Pennsylvania,Allegheny,1324 Margaret St
1146760,21-06-2018,Louisiana,Pointe Coupee,Deaton Ln
1144852,18-06-2018,Illinois,McLean,311 Riley Dr
1137848,10-06-2018,Illinois,McLean,1200 block of Orchard Rd
1141645,14-06-2018,California,Alameda,32992 Mission Blvd
1141943,14-06-2018,California,San Joaquin,West 6th Street
1141108,14-06-2018,Colorado,Adams,5150 W 80th Ave
1137435,10-06-2018,California,Los Angeles,12719 Tiara St
1137586,10-06-2018,Indiana,Marion,4745 N Richardt Ave
1137547,10-06-2018,Illinois,Kane,300 block of W Park Ave
1561813,01-12-2019,Illinois,Kane,700 block of S 5th St
1327321,15-02-2019,Illinois,Kane,641 Archer Ave
1137600,10-06-2018,Florida,Manatee,5627 14th St W
1137737,09-06-2018,North Carolina,Cabarrus,1709 S Cannon Blvd
1129432,31-05-2018,South Carolina,Florence,544 Chaney Grove Rd
1122728,20-05-2018,Indiana,Madison,1604 Madison Ave
1121111,20-05-2018,Mississippi,Copiah,513 Monticello St
1118785,18-05-2018,Texas,Galveston,16000 Hwy 6
1116705,16-05-2018,Texas,Denton,610 Lone Star Park Ln
1114402,13-05-2018,Mississippi,Marshall,French Rd and Berta Rd
1113538,12-05-2018,New Jersey,Gloucester,275 W Buck St
1112948,11-05-2018,Oklahoma,Le Flore,2nd St and Dallas St
1108856,06-05-2018,Oklahoma,Payne,2020 East Lakeview Road
1110773,04-05-2018,North Carolina,Vance,519 Hilliard St
1109928,04-05-2018,Illinois,Cook,200 block of E 23rd St
1103454,30-04-2018,Florida,Broward,4251 N Dixie Hwy
2534613,26-02-2023,Florida,Broward,401 NW 27th Ave
1103423,29-04-2018,Tennessee,Morgan,519 South Kingston St
1102808,29-04-2018,Washington,King,12603 Renton Ave S
1103045,29-04-2018,North Carolina,Union,1500 block of Massey St
1102559,28-04-2018,North Carolina,Robeson,Modest Rd
1095043,18-04-2018,North Carolina,Buncombe,73 Hansel Ave
2393051,20-08-2022,North Carolina,Buncombe,11 Grove St
1082273,31-03-2018,New Jersey,Monmouth,Atlantic Ave and Monmouth Ave
1077180,24-03-2018,Utah,Salt Lake,3180 South 5600 West
1078612,13-03-2018,Florida,Baker,South Blvd
1066594,09-03-2018,North Carolina,Anson,1300 E Caswell St
1064514,07-03-2018,Alabama,Russell,531 Main Street
2440211,08-10-2022,Alabama,Russell,Ross Rd
1049217,14-02-2018,Florida,Broward,5901 Pine Island Rd
1046961,10-02-2018,Kentucky,Johnson,413 Mill St
1044234,07-02-2018,Florida,Palm Beach,I-95 and W Lantana Rd
1042280,03-02-2018,Ohio,Cuyahoga,11321 Broadway Ave
2022129,31-05-2021,Ohio,Cuyahoga,13000 block of Alvin Ave
1037529,28-01-2018,Pennsylvania,Fayette,1301 Indian Creek Valley Rd
1037438,27-01-2018,Kentucky,Warren,645 Pearl Street
1033262,23-01-2018,Kentucky,Marshall,416 High School Rd
1042072,15-01-2018,Florida,Alachua,14223 NW 156th Pl
1027013,14-01-2018,Alabama,Limestone,101 Westchester Dr
1025272,11-01-2018,Missouri,Pulaski,St Robert Outer Road and Houston Road
1022067,07-01-2018,Alabama,Bullock,US-29
1021788,05-01-2018,Mississippi,Forrest,6168 US 49
2451550,02-11-2022,Mississippi,Forrest,W 5th St
1020574,04-01-2018,Arkansas,Monroe,615 W 6th St
1583444,29-12-2019,California,Stanislaus,800 block of Allacante Dr
1636564,08-03-2020,California,Stanislaus,3600 block of Spruce Ave
1580308,26-12-2019,Florida,Pinellas,4300 6th St S
2155172,30-10-2021,Florida,Pinellas,1079 62nd Ave S
1930463,16-02-2021,Florida,Pinellas,2968 Emerson Ave S
1579970,25-12-2019,Iowa,Johnson,954 Boston Way
1594317,24-12-2019,Illinois,Will,1200 block of Cutter Ave
2155329,31-10-2021,Illinois,Will,1018 E Jackson St
2234868,15-02-2022,Illinois,Will,700 block of Francis St
1577688,22-12-2019,Minnesota,Hennepin,8407 Plaza Blvd NE
1578711,21-12-2019,Louisiana,St. John the Baptist,2555 LA-18
1577438,20-12-2019,Alabama,Macon,2900 block of Davison St
1573754,17-12-2019,Montana,Cascade,1701 10th Ave S
1573471,14-12-2019,California,Tulare,15700 block of Paradise Ave
1571348,12-12-2019,Missouri,St. Louis,9900 block of Lewis and Clark Blvd
2502550,14-01-2023,Missouri,St. Louis,Berwyn Dr and Lanier Dr
1567932,08-12-2019,Texas,Dallas,200 block of W Wintergreen Rd
1565216,06-12-2019,Florida,Escambia,280 Taylor Rd
1622962,16-02-2020,Florida,Escambia,517 W Gadsden St
1978616,15-04-2021,Florida,Escambia,700 Truman Ave
2333675,18-06-2022,Florida,Escambia,15 E Intendencia St
1562043,01-12-2019,Louisiana,Webster,116 Hawthorne Loop
1561398,30-11-2019,Arkansas,Saline,6500 block of E Sardis Rd
1784570,03-09-2020,Arkansas,Saline,Woodson Lateral Rd and I-530
1558067,25-11-2019,Florida,Santa Rosa,NW 29th Ave and 44th St
1556984,24-11-2019,Louisiana,Avoyelles,3846 LA-29
1554807,21-11-2019,Washington,Snohomish,120 West Casino Rd
1548689,14-11-2019,California,Los Angeles,21900 Centurion Way
1546508,09-11-2019,Georgia,Toombs,Wiggins St
1540841,03-11-2019,Texas,Nacogdoches,Sandyland Cir and CR 823
2080390,01-08-2021,Texas,Nacogdoches,1400 block of Dolph St
1539572,01-11-2019,Arizona,Maricopa,2434 S 86th Ln
1539557,01-11-2019,Texas,Tom Green,1616 S Chadbourne St
1539347,31-10-2019,California,Contra Costa,114 Lucille Way
1535478,26-10-2019,Texas,Hunt,2275 US-380
1533166,22-10-2019,Oklahoma,Oklahoma,7020 E Green Ave
1531326,21-10-2019,South Carolina,Sumter,29 Wesmark Blvd
1499460,08-09-2019,South Carolina,Sumter,1083 Broad St
1852604,14-11-2020,South Carolina,Sumter,1008 Marilyn Ave
2551678,21-03-2023,South Carolina,Sumter,190 Whitetail Cir
1530965,20-10-2019,Texas,Jefferson,1100 block of Vicksburg Ave
1530407,19-10-2019,Pennsylvania,Allegheny,600 block of Priscilla Ave
2380783,06-08-2022,Pennsylvania,Allegheny,Orchard Park Ave and Ridge St
1525265,12-10-2019,Michigan,Macomb,15163 E 10 Mile Rd
1521226,07-10-2019,Massachusetts,Plymouth,135 Centre Ave
1519090,03-10-2019,North Carolina,Person,700 South Foushee St
1518859,03-10-2019,Missouri,Saline,S Olson Ave
1515312,29-09-2019,Illinois,Lake,500 block of Fairlawn Ave
