Incident ID,Incident Date,State,State Code,County,City,City Or County,Address,# Killed,# Injured
2238165,20-02-2022,Iowa,IA,Polk,Des Moines,Des Moines,100 block of Water St,0,4
444168,08-11-2015,Michigan,MI,Macomb,Warren,Warren,13859 8 Mile Road,0,4
1743108,22-07-2020,Michigan,MI,Macomb,Warren,Warren,28200 block of Lawson St,0,4
440743,02-11-2015,South Carolina,SC,Anderson,Pendleton,Pendleton,2217 Refuge Road,4,0
438651,28-10-2015,Louisiana,LA,Terrebonne,Houma,Houma,400 block of Morgan Street,1,3
2167889,13-11-2021,Louisiana,LA,Terrebonne,Houma,Houma,100 block of Emma St,0,4
1987241,26-04-2021,Louisiana,LA,Terrebonne,Houma,Houma,656 Corporate Dr,0,5
437323,26-10-2015,Indiana,IN,Vanderburgh,Evansville,Evansville,711 E Virginia St,0,5
619408,01-08-2016,Indiana,IN,Vanderburgh,Evansville,Evansville,South Bedford Avenue,0,4
559194,15-05-2016,Indiana,IN,Vanderburgh,Evansville,Evansville,420 North Garvin Street,0,4
921653,27-08-2017,Indiana,IN,Vanderburgh,Evansville,Evansville,1127 Chestnut St,1,3
1520425,06-10-2019,Indiana,IN,Vanderburgh,Evansville,Evansville,1127 Chestnut St,0,5
1328792,17-02-2019,Indiana,IN,Vanderburgh,Evansville,Evansville,664 E Illinois St,0,5
1840265,01-11-2020,Indiana,IN,Vanderburgh,Evansville,Evansville,664 E Illinois St,0,4
2010083,20-05-2021,Indiana,IN,Vanderburgh,Evansville,Evansville,800 block of Shadewood Ave,1,3
436202,25-10-2015,North Carolina,NC,Johnston,Four Oaks,Four Oaks,2339 Stricklands Crossroads Road,0,5
436219,24-10-2015,South Carolina,SC,Bamberg,Bamberg,Bamberg,682 Dixie Ave.,0,4
435144,22-10-2015,Tennessee,TN,Davidson,Nashville,Nashville,3500 John A. Merritt Blvd,1,3
563751,22-05-2016,Tennessee,TN,Davidson,Nashville,Nashville,100 block of Rains Avenue,0,4
547639,25-04-2016,Tennessee,TN,Davidson,Nashville,Nashville,400 Charlotte Avenue,0,4
965756,21-10-2017,Tennessee,TN,Davidson,Nashville,Nashville,1277 12th Ave S,0,4
1196051,25-08-2018,Tennessee,TN,Davidson,Nashville,Nashville,1564 9th Ave N,1,4
1025673,12-01-2018,Tennessee,TN,Davidson,Nashville,Nashville,2614 Jenkins Ct,3,2
1381857,28-04-2019,Tennessee,TN,Davidson,Nashville,Nashville,1407 Dr DB Todd Jr Blvd,0,7
1846494,08-11-2020,Tennessee,TN,Davidson,Nashville,Nashville,2nd Ave N and Commerce St,0,8
1828019,18-10-2020,Tennessee,TN,Davidson,Nashville,Nashville,1100 block of W Grove Ave,0,4
1807096,27-09-2020,Tennessee,TN,Davidson,Nashville,Nashville,619 Millwood Dr,0,4
1736508,16-07-2020,Tennessee,TN,Davidson,Nashville,Nashville,S 7th St and Sylvan St,0,5
2176058,26-11-2021,Tennessee,TN,Davidson,Nashville,Nashville,2815 Torbett St,3,4
2153779,28-10-2021,Tennessee,TN,Davidson,Nashville,Nashville,210 N 9th St,1,3
2103256,29-08-2021,Tennessee,TN,Davidson,Nashville,Nashville,2621 Jefferson St,0,5
2084889,06-08-2021,Tennessee,TN,Davidson,Nashville,Nashville,1000 block of 43rd Ave North,0,4
2029078,08-06-2021,Tennessee,TN,Davidson,Nashville,Nashville,Clarksville Pike and Buena Vista Pike,1,3
2428950,02-10-2022,Tennessee,TN,Davidson,Nashville,Nashville,600 block of S 7th St,0,4
2378851,04-08-2022,Tennessee,TN,Davidson,Nashville,Nashville,371 Hickory Trace Dr,1,3
2555459,27-03-2023,Tennessee,TN,Davidson,Nashville,Nashville,33 Burton Hills Blvd,7,0
432072,17-10-2015,Indiana,IN,Elkhart,Elkhart,Elkhart,160 Easy Shopping Pl,0,4
429614,10-10-2015,Illinois,IL,Peoria,Peoria,Peoria,2405 N Flora,1,3
1739434,19-07-2020,Illinois,IL,Peoria,Peoria,Peoria,NE Water St and Hamilton Blvd,0,13
1718463,27-06-2020,Illinois,IL,Peoria,Peoria,Peoria,1400 block of SW Jefferson St,0,4
2054132,04-07-2021,Illinois,IL,Peoria,Peoria,Peoria,600 block of Haungs Ave,1,3
2202001,01-01-2022,Illinois,IL,Peoria,Peoria,Peoria,2000 block of SW Adams St,2,2
427621,09-10-2015,Arizona,AZ,Coconino,Flagstaff,Flagstaff,216 E Mountain View Dr,1,3
423223,01-10-2015,Oregon,OR,Douglas,Roseburg,Roseburg,1140 Umpqua College Rd,10,9
422020,28-09-2015,Ohio,OH,Montgomery,Dayton,Dayton,1921 Oakridge,0,4
333576,03-05-2015,Ohio,OH,Montgomery,Dayton,Dayton,2801 Germantown Street,1,6
687940,29-10-2016,Ohio,OH,Montgomery,Dayton,Dayton,2010 Cornell Ridge Dr,1,3
685379,25-10-2016,Ohio,OH,Montgomery,Dayton,Dayton,3300 block of Riverside Dr,1,3
1467828,04-08-2019,Ohio,OH,Montgomery,Dayton,Dayton,419 E 5th St,10,17
1762997,12-08-2020,Ohio,OH,Montgomery,Dayton,Dayton,2049 Catalpa Dr,1,3
1721572,30-06-2020,Ohio,OH,Montgomery,Dayton,Dayton,3500 block of Stanford Pl,0,4
1973435,07-04-2021,Ohio,OH,Montgomery,Dayton,Dayton,Hoover Ave and Summit Square,0,4
2379499,05-08-2022,Ohio,OH,Montgomery,Dayton,Dayton,7120 Hardwicke Pl,4,0
421014,27-09-2015,Georgia,GA,Meriwether,Greenville,Greenville,1140 Hill Haven Road,0,10
420855,27-09-2015,Missouri,MO,Jackson,Kansas City,Kansas City,1700 E. 18th St.,0,4
391014,09-08-2015,Missouri,MO,Jackson,Kansas City,Kansas City,40th Street and Pennsylvania Avenue,0,4
381814,26-07-2015,Missouri,MO,Jackson,Kansas City,Kansas City,Thompson and Colorado,2,3
711744,27-11-2016,Missouri,MO,Jackson,Kansas City,Kansas City,Gregory and Prospect,0,7
700363,12-11-2016,Missouri,MO,Jackson,Kansas City,Kansas City,21st St and Cleveland Ave,1,3
652584,11-09-2016,Missouri,MO,Jackson,Kansas City,Kansas City,500 block of Westport Rd,0,6
749361,12-01-2017,Missouri,MO,Jackson,Kansas City,Kansas City,8607 E 61st Terrace,3,2
1180161,04-08-2018,Missouri,MO,Jackson,Kansas City,Kansas City,E 18th St and Highland Ave,0,6
1546102,10-11-2019,Missouri,MO,Jackson,Kansas City,Kansas City,4704 Independence Ave,0,4
1509721,22-09-2019,Missouri,MO,Jackson,Kansas City,Kansas City,2111 Television Plaza,0,5
1482199,18-08-2019,Missouri,MO,Jackson,Kansas City,Kansas City,770 W 47th St,0,4
1367011,09-04-2019,Missouri,MO,Jackson,Kansas City,Kansas City,5339 Michigan Ave,1,3
1787286,06-09-2020,Missouri,MO,Jackson,Kansas City,Kansas City,3999 Swope Pkwy,0,6
1698306,06-06-2020,Missouri,MO,Jackson,Kansas City,Kansas City,E 18th St and Vine St,1,4
1631040,29-02-2020,Missouri,MO,Jackson,Kansas City,Kansas City,510 Westport Rd,1,4
1600787,19-01-2020,Missouri,MO,Jackson,Kansas City,Kansas City,4802 Noland Rd,2,15
2053786,04-07-2021,Missouri,MO,Jackson,Kansas City,Kansas City,E 43rd St and Indiana Ave,0,4
1986770,25-04-2021,Missouri,MO,Jackson,Kansas City,Kansas City,E 18th St and Vine St,1,4
2407734,05-09-2022,Missouri,MO,Jackson,Kansas City,Kansas City,7320 Manchester Ave,2,2
2356327,10-07-2022,Missouri,MO,Jackson,Kansas City,Kansas City,4128 Broadway Blvd,1,5
2348750,04-07-2022,Missouri,MO,Jackson,Kansas City,Kansas City,E 13th St and Grand Blvd,0,4
2572471,14-04-2023,Missouri,MO,Jackson,Kansas City,Kansas City,3500 Prospect Ave,1,4
426559,25-09-2015,Illinois,IL,Vermilion,Danville,Danville,1300 block of May Street,0,4
940068,23-09-2017,Illinois,IL,Vermilion,Danville,Danville,Seminary St and Jackson St,0,5
1582816,29-12-2019,Illinois,IL,Vermilion,Danville,Danville,1803 block of Westview Ave,0,5
2119101,18-09-2021,Illinois,IL,Vermilion,Danville,Danville,3164 E Main St,2,2
2052689,04-07-2021,Illinois,IL,Vermilion,Danville,Danville,12 S College St,0,4
419250,23-09-2015,Louisiana,LA,Caddo,Shreveport,Shreveport,2900 block of Peach Street,0,5
412996,12-09-2015,Louisiana,LA,Caddo,Shreveport,Shreveport,1500 block of Clanton Street,0,4
369014,05-07-2015,Louisiana,LA,Caddo,Shreveport,Shreveport,3500 block of Hearne Ave,0,6
689518,31-10-2016,Louisiana,LA,Caddo,Shreveport,Shreveport,700 Block of W 68th St,0,4
553803,05-05-2016,Louisiana,LA,Caddo,Shreveport,Shreveport,300 block of North Thomas Drive,2,6
530049,27-03-2016,Louisiana,LA,Caddo,Shreveport,Shreveport,Hearne Ave and Hollywood Ave,0,4
763313,29-01-2017,Louisiana,LA,Caddo,Shreveport,Shreveport,6363 Hearne Ave,1,4
1126712,27-05-2018,Louisiana,LA,Caddo,Shreveport,Shreveport,857 E Stoner Ave,0,4
1092279,15-04-2018,Louisiana,LA,Caddo,Shreveport,Shreveport,6956 Jewella Ave,0,6
1422981,15-06-2019,Louisiana,LA,Caddo,Shreveport,Shreveport,2500 block of Hollywood Ave,0,4
1365100,07-04-2019,Louisiana,LA,Caddo,Shreveport,Shreveport,433 Flournoy Lucas Rd,0,4
1343330,10-03-2019,Louisiana,LA,Caddo,Shreveport,Shreveport,2700 block of San Jacinto Ave,0,4
1852831,15-11-2020,Louisiana,LA,Caddo,Shreveport,Shreveport,300 block of Douglas St,0,5
1736383,15-07-2020,Louisiana,LA,Caddo,Shreveport,Shreveport,6725 Buncombe Rd,1,3
1610782,31-01-2020,Louisiana,LA,Caddo,Shreveport,Shreveport,2000 Grimmett Dr,0,4
1981353,18-04-2021,Louisiana,LA,Caddo,Shreveport,Shreveport,3701 Hearne Ave,0,6
1941444,28-02-2021,Louisiana,LA,Caddo,Shreveport,Shreveport,4914 Mansfield Rd,0,5
1893601,03-01-2021,Louisiana,LA,Caddo,Shreveport,Shreveport,6900 block of Jewella Ave,2,3
2269034,02-04-2022,Louisiana,LA,Caddo,Shreveport,Shreveport,2025 Marshall St,1,3
2553829,25-03-2023,Louisiana,LA,Caddo,Shreveport,Shreveport,200 block of Texas St,1,5
2553843,24-03-2023,Louisiana,LA,Caddo,Shreveport,Shreveport,1800 block of Logan St,0,8
2539065,05-03-2023,Louisiana,LA,Caddo,Shreveport,Shreveport,4725 Greenwood Rd,0,4
2508522,22-01-2023,Louisiana,LA,Caddo,Shreveport,Shreveport,1600 Sugar Ln,1,7
419826,23-09-2015,Georgia,GA,Gwinnett,Norcross,Norcross,1300 block of Reddington Lane,1,3
417013,20-09-2015,Oklahoma,OK,Tulsa,Tulsa,Tulsa,Pine and Yale,0,6
357667,14-06-2015,Oklahoma,OK,Tulsa,Tulsa,Tulsa,1800 block of North Kingston,0,4
290098,06-02-2015,Oklahoma,OK,Tulsa,Tulsa,Tulsa,1219 N. Sheridan Road,1,4
1226923,06-10-2018,Oklahoma,OK,Tulsa,Tulsa,Tulsa,9453 E 31st St,0,4
1400095,20-05-2019,Oklahoma,OK,Tulsa,Tulsa,Tulsa,8118 E 16th St,2,2
2427775,30-09-2022,Oklahoma,OK,Tulsa,Tulsa,Tulsa,4929 N Peoria Ave,1,3
2318310,01-06-2022,Oklahoma,OK,Tulsa,Tulsa,Tulsa,6161 S Yale Ave,5,0
418318,17-09-2015,South Dakota,SD,Charles Mix,Geddes,Geddes,36705 379th Street,6,0
415687,17-09-2015,Michigan,MI,Calhoun,Albion,Albion,500 block of W. Broadwell Street,0,4
413001,13-09-2015,Florida,FL,Marion,Ocala,Ocala,1910 South Pine Avenue,1,5
1588308,04-01-2020,Florida,FL,Marion,Ocala,Ocala,800 block of NW 6th Ter,1,3
2492448,01-01-2023,Florida,FL,Marion,Ocala,Ocala,1600 block of SW 5th St,2,4
412487,12-09-2015,New York,NY,Monroe,Rochester,Rochester,36 Woodward Street,2,4
398361,19-08-2015,New York,NY,Monroe,Rochester,Rochester,500 Genesee St,3,3
341162,16-05-2015,New York,NY,Monroe,Rochester,Rochester,188 Lewis Street,0,4
501168,07-02-2016,New York,NY,Monroe,Rochester,Rochester,547 State St,1,7
780792,22-02-2017,New York,NY,Monroe,Rochester,Rochester,191 Genesee St,0,4
1799307,19-09-2020,New York,NY,Monroe,Rochester,Rochester,278 Pennsylvania Ave,2,14
1775249,25-08-2020,New York,NY,Monroe,Rochester,Rochester,70 block of Flower St,0,4
1765890,15-08-2020,New York,NY,Monroe,Rochester,Rochester,501 Thurston Rd,0,5
1731349,11-07-2020,New York,NY,Monroe,Rochester,Rochester,485 N Clinton Ave,0,6
2163306,09-11-2021,New York,NY,Monroe,Rochester,Rochester,Clifton St and Jefferson Ave,0,4
2119583,19-09-2021,New York,NY,Monroe,Rochester,Rochester,300 block of Driving Park Ave,2,2
1917661,01-02-2021,New York,NY,Monroe,Rochester,Rochester,400 block of Lyell Avenue,1,3
2480430,13-12-2022,New York,NY,Monroe,Rochester,Rochester,Atlantic Ave and Illinois St,1,4
2349723,05-07-2022,New York,NY,Monroe,Rochester,Rochester,485 N Clinton Ave,1,3
2252500,13-03-2022,New York,NY,Monroe,Rochester,Rochester,471 State St,2,2
411888,08-09-2015,Georgia,GA,Colquitt,Berlin,Berlin,,0,4
412040,07-09-2015,Minnesota,MN,Hennepin,Excelsior,Excelsior,Channel Drive,5,0
408276,05-09-2015,Florida,FL,Volusia,Daytona Beach,Daytona Beach,300 block of Pearl Street,0,4
317165,03-04-2015,Florida,FL,Volusia,Daytona Beach,Daytona Beach,300 block of Henry Butts Drive,0,4
588835,23-02-2015,Florida,FL,Volusia,Daytona Beach,Daytona Beach,Sheridan Road,0,4
510769,23-02-2016,Florida,FL,Volusia,Daytona Beach,Daytona Beach,1042 Sheridan Road,0,4
1686747,23-05-2020,Florida,FL,Volusia,Daytona Beach,Daytona Beach,13 S Atlantic Ave,0,6
408256,05-09-2015,Missouri,MO,Boone,Columbia,Columbia,1509 Ashley Street,0,4
1725946,05-07-2020,Missouri,MO,Boone,Columbia,Columbia,Volunteer Dr and Grace Ln,2,3
2166768,14-11-2021,Missouri,MO,Boone,Columbia,Columbia,19 N 5th St,1,5
2202025,01-01-2022,Missouri,MO,Boone,Columbia,Columbia,122 S 9th St,0,4
404238,29-08-2015,Tennessee,TN,Sullivan,Bristol,Bristol,618 Henson Road,3,2
597176,07-07-2016,Tennessee,TN,Sullivan,Bristol,Bristol,536 Volunteer Pkwy,1,4
405133,29-08-2015,Texas,TX,Smith,Tyler,Tyler,638 ENE Loop 323,1,3
402623,27-08-2015,Florida,FL,St. Johns,Saint Augustine,Saint Augustine,S Bellagio Dr,2,2
403669,27-08-2015,California,CA,Monterey,Salinas,Salinas,928 Blanco Circle,2,2
775903,15-02-2017,California,CA,Monterey,Salinas,Salinas,30 Soledad Street,0,4
749769,12-01-2017,California,CA,Monterey,Salinas,Salinas,500 block of Sunrise St,2,2
401884,26-08-2015,Minnesota,MN,Hennepin,Minneapolis,Minneapolis (Brooklyn Center),5000 block of Drew Ave N,0,4
402051,26-08-2015,Florida,FL,Palm Beach,West Palm Beach,West Palm Beach,800 block of 19th Street,2,2
1102900,29-04-2018,Florida,FL,Palm Beach,West Palm Beach,West Palm Beach,1969 S Military Trail,1,3
1774138,24-08-2020,Florida,FL,Palm Beach,West Palm Beach,West Palm Beach,1000 block of 18th St,0,4
2465213,22-11-2022,Florida,FL,Palm Beach,West Palm Beach,West Palm Beach,600 block of Snead Cir,2,2
400091,23-08-2015,California,CA,Stanislaus,Modesto,Modesto,1100 block of Kansas Avenue,1,7
1145709,20-06-2018,California,CA,Stanislaus,Modesto,Modesto,2300 block of West Hatch Road,0,5
1068615,12-03-2018,California,CA,Stanislaus,Modesto,Modesto,2000 block of Robertson Rd,0,4
1581590,27-12-2019,California,CA,Stanislaus,Modesto,Modesto,1900 block of Vernon Ave,1,3
399564,22-08-2015,New Mexico,NM,Chaves,Roswell,Roswell,302 East Reed Street,3,1
577574,11-06-2016,New Mexico,NM,Chaves,Roswell,Roswell,2300 block of Davis Ave,5,0
1295294,06-01-2019,New Mexico,NM,Chaves,Roswell,Roswell,1300 block of W College Blvd,0,4
399212,21-08-2015,North Carolina,NC,Durham,Durham,Durham,2700 block of Hinson Drive,0,8
1735470,14-07-2020,North Carolina,NC,Durham,Durham,Durham,200 Block of S Benjamine St,0,8
2188260,13-12-2021,North Carolina,NC,Durham,Durham,Durham,Eugene St and Mathison St,2,4
2094457,18-08-2021,North Carolina,NC,Durham,Durham,Durham,Ridgeway Ave and Wabash St,1,3
2037887,17-06-2021,North Carolina,NC,Durham,Durham,Durham,1600 block of Holloway St,2,2
2018495,27-05-2021,North Carolina,NC,Durham,Durham,Durham,1200 block of Fayetteville St,0,5
2412487,11-09-2022,North Carolina,NC,Durham,Durham,Durham,4400 block of NC-55,1,3
2237058,19-02-2022,North Carolina,NC,Durham,Durham,Durham,1400 E Cornwallis Rd,2,2
2514902,31-01-2023,North Carolina,NC,Durham,Durham,Durham,4100 block of Sudbury Rd,2,2
2492611,01-01-2023,North Carolina,NC,Durham,Durham,Durham,1000 N Miami Blvd,0,5
395718,16-08-2015,South Carolina,SC,Marlboro,Bennettsville,Bennettsville,Highway 38N,0,5
590233,26-06-2016,South Carolina,SC,Marlboro,Bennettsville,Bennettsville,Highway 38 N,0,4
2368110,24-07-2022,South Carolina,SC,Marlboro,Bennettsville,Bennettsville,614 Hwy 15-401 Bypass E,1,3
395549,15-08-2015,South Carolina,SC,Orangeburg,Orangeburg,Orangeburg,2868 Bamberg Road,1,3
391263,09-08-2015,Mississippi,MS,Scott,Forest,Forest,Poplar St,1,3
390914,08-08-2015,North Carolina,NC,Gaston,Gastonia,Gastonia,4908 Greenwood Dr,2,3
1850693,12-11-2020,North Carolina,NC,Gaston,Gastonia,Gastonia,1225 Union Rd,0,6
1692496,30-05-2020,North Carolina,NC,Gaston,Gastonia,Gastonia,3000 block of Earl Ln,1,5
390774,08-08-2015,Arkansas,AR,Mississippi,Blytheville,Blytheville,833 Anderson Street,1,11
1719645,27-06-2020,Arkansas,AR,Mississippi,Blytheville,Blytheville,600 block of Parkway Dr,3,1
390050,07-08-2015,Vermont,VT,Washington,Barre,Barre,3182 Airport Rd,4,0
389057,06-08-2015,South Carolina,SC,Richland,Columbia,Columbia,1505 Garden Plaza,0,4
934036,16-09-2017,South Carolina,SC,Richland,Columbia,Columbia,920 Lady Street,0,8
769511,07-02-2017,South Carolina,SC,Richland,Columbia,Columbia,5500 block of Fairfield Road,0,4
1485340,22-08-2019,South Carolina,SC,Richland,Columbia,Columbia,851 Bush River Rd,2,2
1289877,01-01-2019,South Carolina,SC,Richland,Columbia,Columbia,1709 Decker Blvd,0,5
2080733,02-08-2021,South Carolina,SC,Richland,Columbia,Columbia,6908 Two Notch Rd,0,9
2280204,16-04-2022,South Carolina,SC,Richland,Columbia,Columbia,100 Columbiana Cir,0,9
2252792,13-03-2022,South Carolina,SC,Richland,Columbia,Columbia,810 Pulaski St,1,4
2584240,29-04-2023,South Carolina,SC,Richland,Columbia,Columbia,600 Beckman Rd,0,9
381433,25-07-2015,Virginia,VA,Hopewell,Hopewell,Hopewell,500 block of N. 7th Ave,0,4
2339866,24-06-2022,Virginia,VA,Hopewell,Hopewell,Hopewell,Elm St and Arlington Rd,2,2
380162,23-07-2015,Louisiana,LA,Lafayette,Lafayette,Lafayette,3141 Johnson Street,3,9
517895,07-03-2016,Louisiana,LA,Lafayette,Lafayette,Lafayette,800 block of Martin Luther King Jr. Drive,0,4
1012704,21-12-2017,Louisiana,LA,Lafayette,Lafayette,Lafayette,1500 block of N University Avenue,0,4
1824979,15-10-2020,Louisiana,LA,Lafayette,Lafayette,Lafayette,100 block of Laser Ln,2,2
1704873,14-06-2020,Louisiana,LA,Lafayette,Lafayette,Lafayette,400 block of Jefferson St,0,5
2196827,25-12-2021,Louisiana,LA,Lafayette,Lafayette,Lafayette,2100 block of NE Evangeline Thruway,0,4
2291712,01-05-2022,Louisiana,LA,Lafayette,Lafayette,Lafayette,500 Jefferson St,0,12
2584808,30-04-2023,Louisiana,LA,Lafayette,Lafayette,Lafayette,W Congress Ave and University Ave,1,5
379166,22-07-2015,Georgia,GA,Gwinnett,Suwanee,Suwanee,5500 block of Old Atlanta Road,5,0
378452,21-07-2015,Florida,FL,Miami-Dade,Miami Gardens,Miami Gardens,Northwest 25th Avenue and Miami Gardens Drive,1,3
359215,16-06-2015,Florida,FL,Miami-Dade,Miami Gardens,Miami Gardens,600 block of Northwest 177th Street,0,4
687375,28-10-2016,Florida,FL,Miami-Dade,Miami Gardens,Miami Gardens,Northwest 173rd Terrace and 27th Avenue,0,4
1750548,30-07-2020,Florida,FL,Miami-Dade,Miami Gardens,Miami Gardens,16701 NW 42 Ave,0,5
2496391,05-01-2023,Florida,FL,Miami-Dade,Miami Gardens,Miami Gardens,17647 NW 27th Ave,0,10
2497601,01-01-2023,Florida,FL,Miami-Dade,Miami Gardens,Miami Gardens,NW 171st St and NW 30th Ave,0,9
377878,20-07-2015,New York,NY,Bronx,Bronx,Bronx,E. 153rd St. and the Grand Concourse,0,6
357701,13-06-2015,New York,NY,Bronx,Bronx,Bronx,2409 Creston Avenue,0,5
334047,03-05-2015,New York,NY,Bronx,Bronx,Bronx,University Avenue,0,4
640677,28-08-2016,New York,NY,Bronx,Bronx,Bronx,514 E 156th St,0,4
907555,06-08-2017,New York,NY,Bronx,Bronx,Bronx,Wickham Ave,0,6
907546,06-08-2017,New York,NY,Bronx,Bronx,Bronx,Unionport Rd,0,4
879412,30-06-2017,New York,NY,Bronx,Bronx,Bronx,1650 Grand Concourse,2,6
1190035,18-08-2018,New York,NY,Bronx,Bronx,Bronx,925 Allerton Ave,0,4
1139320,12-06-2018,New York,NY,Bronx,Bronx,Bronx,W 166th St and  Summit Ave,0,4
1559257,27-11-2019,New York,NY,Bronx,Bronx,Bronx,E 153rd St and Courtlandt Ave,0,5
1754363,03-08-2020,New York,NY,Bronx,Bronx,Bronx,450 St Ann's Ave,0,4
1710537,20-06-2020,New York,NY,Bronx,Bronx,Bronx,Mount Eden Pkwy and Monroe Ave,0,4
1711134,20-06-2020,New York,NY,Bronx,Bronx,Bronx,Mapes Ave,0,4
1704217,12-06-2020,New York,NY,Bronx,Bronx,Bronx,E 233rd St and Bronx River Pkwy,1,3
2169494,17-11-2021,New York,NY,Bronx,Bronx,Bronx,815 Burke Ave,1,3
2119470,18-09-2021,New York,NY,Bronx,Bronx,Bronx,Teller Ave and E 172nd St,1,3
2108560,05-09-2021,New York,NY,Bronx,Bronx,Bronx,4848 White Plains Rd,0,4
2044701,25-06-2021,New York,NY,Bronx,Bronx,Bronx,Zerega Ave and Watson Ave,0,5
2005196,15-05-2021,New York,NY,Bronx,Bronx,Bronx,1625 Webster Ave,1,4
2489614,28-12-2022,New York,NY,Bronx,Bronx,Bronx,851 E Tremont Ave,1,3
2479678,12-12-2022,New York,NY,Bronx,Bronx,Bronx,388 E 141st St,0,4
2475554,06-12-2022,New York,NY,Bronx,Bronx,Bronx,Daly Ave and E 180th St,0,4
2411007,09-09-2022,New York,NY,Bronx,Bronx,Bronx,810 Astor Ave,0,4
2277011,12-04-2022,New York,NY,Bronx,Bronx,Bronx,2825 Olinville Ave,1,3
2571130,13-04-2023,New York,NY,Bronx,Bronx,Bronx,1859 Westchester Ave,0,4
2522557,10-02-2023,New York,NY,Bronx,Bronx,Bronx,631 E Tremont Ave,2,2
377189,19-07-2015,Virginia,VA,Suffolk,Suffolk,Suffolk,100 block of North Capitol Street,0,4
912375,13-08-2017,Virginia,VA,Suffolk,Suffolk,Suffolk,8700 block of Quay Rd,0,4
1467157,02-08-2019,Virginia,VA,Suffolk,Suffolk,Suffolk,200 block of N Broad St,2,3
377047,19-07-2015,Kentucky,KY,Jefferson,Louisville,Louisville,2928 W Kentucky St,0,6
369410,04-07-2015,Kentucky,KY,Jefferson,Louisville,Louisville,2500 block of West Broadway,0,4
318221,05-04-2015,Kentucky,KY,Jefferson,Louisville,Louisville,40th and Grand Street,1,4
709370,24-11-2016,Kentucky,KY,Jefferson,Louisville,Louisville,4501 W Broadway,2,4
585615,21-06-2016,Kentucky,KY,Jefferson,Louisville,Louisville,2802 Rodman Street,2,2
1006150,12-12-2017,Kentucky,KY,Jefferson,Louisville,Louisville,17th and Gallagher Streets,0,4
974051,27-10-2017,Kentucky,KY,Jefferson,Louisville,Louisville,1716 Prentice St,0,6
925809,02-09-2017,Kentucky,KY,Jefferson,Louisville,Louisville,8008 Watterson Trl,0,4
855113,29-05-2017,Kentucky,KY,Jefferson,Louisville,Louisville,231 Witherspoon St,1,3
825111,20-04-2017,Kentucky,KY,Jefferson,Louisville,Louisville,700 block of East Jacob Street,0,4
797553,19-03-2017,Kentucky,KY,Jefferson,Louisville,Louisville,1512 Portland Avenue,1,5
1071427,17-03-2018,Kentucky,KY,Jefferson,Louisville,Louisville,2928 W Kentucky St,0,7
1423330,16-06-2019,Kentucky,KY,Jefferson,Louisville,Louisville,Dixie Highway and Ormsby Ave,1,6
1375235,18-04-2019,Kentucky,KY,Jefferson,Louisville,Louisville,4000 block of Bells Ln,0,4
1746282,26-07-2020,Kentucky,KY,Jefferson,Louisville,Louisville,I-64,1,3
1734064,13-07-2020,Kentucky,KY,Jefferson,Louisville,Louisville,1200 block of W Hill St,1,3
1704862,14-06-2020,Kentucky,KY,Jefferson,Louisville,Louisville,531 Franklin St,1,4
1691221,28-05-2020,Kentucky,KY,Jefferson,Louisville,Louisville,601 W Jefferson St,0,7
1651742,03-04-2020,Kentucky,KY,Jefferson,Louisville,Louisville,1000 block of Cecil Ave,0,4
2155369,31-10-2021,Kentucky,KY,Jefferson,Louisville,Louisville,6210 Shepherdsville Rd,2,2
2033605,13-06-2021,Kentucky,KY,Jefferson,Louisville,Louisville,5200 block of Robinwood Rd,1,3
2431842,06-10-2022,Kentucky,KY,Jefferson,Louisville,Louisville,5000 block of East Indian Trail,0,4
2327991,11-06-2022,Kentucky,KY,Jefferson,Louisville,Louisville,1101 River Rd,0,6
2247842,06-03-2022,Kentucky,KY,Jefferson,Louisville,Louisville,601 E Jefferson St,0,4
2573266,15-04-2023,Kentucky,KY,Jefferson,Louisville,Louisville,1200 Southwestern Pkwy,2,4
2568184,10-04-2023,Kentucky,KY,Jefferson,Louisville,Louisville,333 E Main St,6,5
390936,18-07-2015,California,CA,Ventura,Santa Paula,Santa Paula,Ojai-Santa Paula St,0,5
376702,18-07-2015,Oregon,OR,Marion,Salem,Salem,1550 Weston Ct NE,1,4
377423,18-07-2015,Louisiana,LA,East Baton Rouge,Baton Rouge,Baton Rouge,300 block of Brice Street,2,2
604762,17-07-2016,Louisiana,LA,East Baton Rouge,Baton Rouge,Baton Rouge,9611 Airline Hwy,5,2
597366,07-07-2016,Louisiana,LA,East Baton Rouge,Baton Rouge,Baton Rouge,2136 North Lobdell Avenue,0,4
549507,27-04-2016,Louisiana,LA,East Baton Rouge,Baton Rouge,Baton Rouge,4300  Block of Kerrit Dr,2,2
896889,23-07-2017,Louisiana,LA,East Baton Rouge,Baton Rouge,Baton Rouge,10360 Ave H,0,4
1256435,14-11-2018,Louisiana,LA,East Baton Rouge,Baton Rouge,Baton Rouge,4896 Gus Young Ave,3,1
1540280,02-11-2019,Louisiana,LA,East Baton Rouge,Baton Rouge,Baton Rouge,137 Taylor St,0,4
1435028,29-06-2019,Louisiana,LA,East Baton Rouge,Baton Rouge,Baton Rouge,7132 Florida Blvd,0,7
1319325,04-02-2019,Louisiana,LA,East Baton Rouge,Baton Rouge,Baton Rouge,4000 block of Topeka St,0,4
