Incident ID,Incident Date,City,City Or County
2306277,18-05-2022,Philadelphia,Philadelphia
2298519,10-05-2022,Philadelphia,Philadelphia
2281171,17-04-2022,Philadelphia,Philadelphia
2272394,06-04-2022,Philadelphia,Philadelphia
2236155,17-02-2022,Philadelphia,Philadelphia
2201629,01-01-2022,Philadelphia,Philadelphia
2583589,28-04-2023,Philadelphia,Philadelphia
2566162,06-04-2023,Philadelphia,Philadelphia
2564607,04-04-2023,Philadelphia,Philadelphia
2554779,26-03-2023,Philadelphia,Philadelphia
2532658,23-02-2023,Philadelphia,Philadelphia
2513527,28-01-2023,Philadelphia,Philadelphia
2499381,09-01-2023,Philadelphia,Philadelphia
198064,26-09-2014,Florence,Florence
1223865,03-10-2018,Florence,Florence
1856338,18-11-2020,Florence,Florence
2148921,23-10-2021,Florence,Florence
194945,21-09-2014,East Liverpool,East Liverpool
193960,20-09-2014,Batesville,Batesville
192851,18-09-2014,Bell,Bell
190874,14-09-2014,Flour Bluff,Flour Bluff
2172621,14-09-2014,Corpus Christi,Corpus Christi
588918,26-06-2016,Corpus Christi,Corpus Christi
1713493,21-06-2020,Corpus Christi,Corpus Christi
2518860,06-02-2023,Corpus Christi,Corpus Christi
190599,14-09-2014,Anchorage,Anchorage
1816799,07-10-2020,Anchorage,Anchorage
1656373,08-04-2020,Anchorage,Anchorage
2039457,19-06-2021,Anchorage,Anchorage
188332,06-09-2014,Orlando,Orlando
399883,22-08-2015,Orlando,Orlando
386937,01-08-2015,Orlando,Orlando
300660,01-03-2015,Orlando,Orlando
699316,13-11-2016,Orlando,Orlando
657136,17-09-2016,Orlando,Orlando
577157,12-06-2016,Orlando,Orlando
541987,16-04-2016,Orlando,Orlando
508510,20-02-2016,Orlando,Orlando
501233,07-02-2016,Orlando,Orlando
859875,05-06-2017,Orlando,Orlando
1220912,29-09-2018,Orlando,Orlando
1159820,09-07-2018,Orlando,Orlando
1138324,11-06-2018,Orlando,Orlando
1032393,21-01-2018,Orlando,Orlando
1825525,16-10-2020,Orlando,Orlando
1666327,25-04-2020,Orlando,Orlando
2187077,10-12-2021,Orlando,Orlando
2156175,01-11-2021,Orlando,Orlando
2112450,10-09-2021,Orlando,Orlando
1951681,13-03-2021,Orlando,Orlando
2452673,04-11-2022,Orlando,Orlando
2448015,29-10-2022,Orlando,Orlando
2377338,02-08-2022,Orlando,Orlando
2374430,31-07-2022,Orlando,Orlando
2568150,09-04-2023,Orlando,Orlando
2531512,22-02-2023,Orlando,Orlando
186488,06-09-2014,Macon,Macon
1143081,17-06-2018,Macon,Macon
1412430,01-06-2019,Macon,Macon
1862947,27-11-2020,Macon,Macon
1649473,31-03-2020,Macon,Macon
2072761,24-07-2021,Macon,Macon
2475546,06-12-2022,Macon,Macon
2370760,27-07-2022,Macon,Macon
2321500,04-06-2022,Macon,Macon
185393,04-09-2014,Flint,Flint
345749,24-05-2015,Flint,Flint
835961,04-05-2017,Flint,Flint
745236,07-01-2017,Flint,Flint
1099516,24-04-2018,Flint,Flint
1441565,07-07-2019,Flint,Flint
1746441,26-07-2020,Flint,Flint
1746582,25-07-2020,Flint,Flint
1687097,23-05-2020,Flint,Flint
2095800,20-08-2021,Flint,Flint
2086236,09-08-2021,Flint,Flint
1914942,28-01-2021,Flint,Flint
185196,02-09-2014,Jackson,Jackson
95146,11-01-2014,Jackson,Jackson
688429,28-10-2016,Jackson,Jackson
771826,09-02-2017,Jackson,Jackson
1381771,27-04-2019,Jackson,Jackson
1877122,10-12-2020,Jackson,Jackson
1760207,09-08-2020,Jackson,Jackson
1724219,04-07-2020,Jackson,Jackson
1687381,23-05-2020,Jackson,Jackson
1659966,15-04-2020,Jackson,Jackson
2143605,17-10-2021,Jackson,Jackson
2358053,11-07-2022,Jackson,Jackson
2291470,30-04-2022,Jackson,Jackson
2205024,04-01-2022,Jackson,Jackson
184507,02-09-2014,Highland,Highland
2161078,06-11-2021,Highland,Highland
2308017,20-05-2022,Highland,Highland
183432,31-08-2014,Livermore,Livermore
182974,29-08-2014,Brooksville,Brooksville
180007,24-08-2014,San Fernando,San Fernando
180580,24-08-2014,Augusta,Augusta
1348844,17-03-2019,Augusta,Augusta
2118451,17-09-2021,Augusta,Augusta
2003383,13-05-2021,Augusta,Augusta
2223019,30-01-2022,Augusta,Augusta
178006,18-08-2014,Saint Martinville,Saint Martinville
177770,17-08-2014,East Palo Alto,East Palo Alto
175943,17-08-2014,Boston,Boston
283115,23-01-2015,Boston,Boston
275986,08-01-2015,Boston,Boston
634889,21-08-2016,Boston,Boston
574753,08-06-2016,Boston,Boston
1004454,09-12-2017,Boston,Boston
1136928,09-06-2018,Boston,Boston
1440510,05-07-2019,Boston,Boston
1384553,01-05-2019,Boston,Boston
1831995,22-10-2020,Boston,Boston
1721669,30-06-2020,Boston,Boston
1690369,27-05-2020,Boston,Boston
2086148,09-08-2021,Boston,Boston
2065533,15-07-2021,Boston,Boston
2058950,10-07-2021,Boston,Boston
2358329,12-07-2022,Boston,Boston
2348163,04-07-2022,Boston,Boston
175839,17-08-2014,Las Vegas,Las Vegas
161063,20-07-2014,Las Vegas,Las Vegas
107403,15-02-2014,Las Vegas,Las Vegas
409101,05-09-2015,Las Vegas,Las Vegas
592207,29-06-2016,Las Vegas,Las Vegas
567788,29-05-2016,Las Vegas,Las Vegas
546581,23-04-2016,Las Vegas,Las Vegas
1015666,27-12-2017,Las Vegas,Las Vegas
946496,01-10-2017,Las Vegas,Las Vegas
1282704,22-12-2018,Las Vegas,Las Vegas
1233563,14-10-2018,Las Vegas,Las Vegas
1231385,12-10-2018,Las Vegas,Las Vegas
1179810,04-08-2018,Las Vegas,Las Vegas
1348793,17-03-2019,Las Vegas,Las Vegas
1780228,29-08-2020,Las Vegas,Las Vegas
2153285,28-10-2021,Las Vegas,Las Vegas
2102991,29-08-2021,Las Vegas,Las Vegas
2089972,13-08-2021,Las Vegas,Las Vegas
1910619,24-01-2021,Las Vegas,Las Vegas
2417863,18-09-2022,Las Vegas,Las Vegas
2246387,03-03-2022,Las Vegas,Las Vegas
2242153,26-02-2022,Las Vegas,Las Vegas
175788,16-08-2014,Salt Lake City,Salt Lake City
2026713,06-06-2021,Salt Lake City,Salt Lake City
175779,16-08-2014,Plainfield,Plainfield
1800188,19-09-2020,Plainfield,Plainfield
174544,13-08-2014,Clarksville,Clarksville
311922,23-03-2015,Clarksville,Clarksville
281663,20-01-2015,Clarksville,Clarksville
604175,16-07-2016,Clarksville,Clarksville
1813306,03-10-2020,Clarksville,Clarksville
173369,12-08-2014,Buffalo,Buffalo
155755,06-07-2014,Buffalo,Buffalo
353536,06-06-2015,Buffalo,Buffalo
334681,04-05-2015,Buffalo,Buffalo
980004,03-11-2017,Buffalo,Buffalo
901083,29-07-2017,Buffalo,Buffalo
1154558,02-07-2018,Buffalo,Buffalo
1141745,14-06-2018,Buffalo,Buffalo
1132050,02-06-2018,Buffalo,Buffalo
1582197,29-12-2019,Buffalo,Buffalo
1418548,09-06-2019,Buffalo,Buffalo
1800026,19-09-2020,Buffalo,Buffalo
1779981,30-08-2020,Buffalo,Buffalo
1711747,21-06-2020,Buffalo,Buffalo
2198071,26-12-2021,Buffalo,Buffalo
2055252,05-07-2021,Buffalo,Buffalo
2043465,23-06-2021,Buffalo,Buffalo
2454281,05-11-2022,Buffalo,Buffalo
2301751,14-05-2022,Buffalo,Buffalo
2269429,03-04-2022,Buffalo,Buffalo
2525634,14-02-2023,Buffalo,Buffalo
173628,12-08-2014,Cartersville,Cartersville
172205,10-08-2014,Washington,Washington
173786,08-08-2014,Washington,Washington
159291,13-07-2014,Washington,Washington
149954,21-06-2014,Washington,Washington
136163,17-05-2014,Washington,Washington
156828,14-04-2014,Washington,Washington
436240,25-10-2015,Washington,Washington
376823,17-07-2015,Washington,Washington
368867,04-07-2015,Washington,Washington
657634,17-09-2016,Washington,Washington
601512,11-07-2016,Washington,Washington
574850,08-06-2016,Washington,Washington
499422,03-02-2016,Washington,Washington
481849,08-01-2016,Washington,Washington
906126,03-08-2017,Washington,Washington
876010,25-06-2017,Washington,Washington
870222,18-06-2017,Washington,Washington
853119,27-05-2017,Washington,Washington
765153,31-01-2017,Washington,Washington
1215739,21-09-2018,Washington,Washington
1165183,16-07-2018,Washington,Washington
1154998,03-07-2018,Washington,Washington
1103465,30-04-2018,Washington,Washington
1035803,25-01-2018,Washington,Washington
1029095,17-01-2018,Washington,Washington
1507939,19-09-2019,Washington,Washington
1459941,28-07-2019,Washington,Washington
1453884,21-07-2019,Washington,Washington
1441967,08-07-2019,Washington,Washington
1406330,27-05-2019,Washington,Washington
1405445,26-05-2019,Washington,Washington
1319333,04-02-2019,Washington,Washington
1815308,05-10-2020,Washington,Washington
1758966,09-08-2020,Washington,Washington
1755297,04-08-2020,Washington,Washington
1739658,19-07-2020,Washington,Washington
1704727,13-06-2020,Washington,Washington
1702172,11-06-2020,Washington,Washington
1692912,30-05-2020,Washington,Washington
1635118,06-03-2020,Washington,Washington
2136270,08-10-2021,Washington,Washington
2130370,01-10-2021,Washington,Washington
2121381,21-09-2021,Washington,Washington
2107930,04-09-2021,Washington,Washington
2085438,08-08-2021,Washington,Washington
2077018,28-07-2021,Washington,Washington
2064992,16-07-2021,Washington,Washington
2041555,21-06-2021,Washington,Washington
2005238,15-05-2021,Washington,Washington
2003167,13-05-2021,Washington,Washington
1978561,15-04-2021,Washington,Washington
1969899,06-04-2021,Washington,Washington
1965890,31-03-2021,Washington,Washington
1944507,04-03-2021,Washington,Washington
1911026,25-01-2021,Washington,Washington
1896774,07-01-2021,Washington,Washington
2488952,27-12-2022,Washington,Washington
2431594,06-10-2022,Washington,Washington
2396536,24-08-2022,Washington,Washington
2375886,01-08-2022,Washington,Washington
2361532,16-07-2022,Washington,Washington
2334920,19-06-2022,Washington,Washington
2284819,22-04-2022,Washington,Washington
2274855,09-04-2022,Washington,Washington
2220985,27-01-2022,Washington,Washington
2578168,21-04-2023,Washington,Washington
2569434,11-04-2023,Washington,Washington
2562882,02-04-2023,Washington,Washington
2494254,03-01-2023,Washington,Washington
172288,10-08-2014,Wrightsville,Wrightsville
172180,10-08-2014,Moreno Valley,Moreno Valley
1374920,13-04-2019,Moreno Valley,Moreno Valley
2562631,02-04-2023,Moreno Valley,Moreno Valley
171802,09-08-2014,Minneapolis,Minneapolis
452120,23-11-2015,Minneapolis,Minneapolis
412529,12-09-2015,Minneapolis,Minneapolis
412539,12-09-2015,Minneapolis,Minneapolis
668407,03-10-2016,Minneapolis,Minneapolis
629415,14-08-2016,Minneapolis,Minneapolis
575061,05-06-2016,Minneapolis,Minneapolis
553570,04-05-2016,Minneapolis,Minneapolis
991017,18-11-2017,Minneapolis,Minneapolis
979651,03-11-2017,Minneapolis,Minneapolis
1245703,01-11-2018,Minneapolis,Minneapolis
1206050,07-09-2018,Minneapolis,Minneapolis
1106557,02-05-2018,Minneapolis,Minneapolis
1802862,23-09-2020,Minneapolis,Minneapolis
1778435,28-08-2020,Minneapolis,Minneapolis
1712876,22-06-2020,Minneapolis,Minneapolis
1712898,22-06-2020,Minneapolis,Minneapolis
1711410,21-06-2020,Minneapolis,Minneapolis
1704879,14-06-2020,Minneapolis,Minneapolis
2142092,14-10-2021,Minneapolis,Minneapolis
2132656,04-10-2021,Minneapolis,Minneapolis
2128023,28-09-2021,Minneapolis,Minneapolis
2100578,26-08-2021,Minneapolis,Minneapolis
2039441,18-06-2021,Minneapolis,Minneapolis
2011569,22-05-2021,Minneapolis,Minneapolis
2416762,17-09-2022,Minneapolis,Minneapolis
2411901,09-09-2022,Minneapolis,Minneapolis
2410704,08-09-2022,Minneapolis,Minneapolis
2405020,02-09-2022,Minneapolis,Minneapolis
2358856,13-07-2022,Minneapolis,Minneapolis
2350033,04-07-2022,Minneapolis,Minneapolis
2340347,25-06-2022,Minneapolis,Minneapolis
2247617,06-03-2022,Minneapolis,Minneapolis
2555309,26-03-2023,Minneapolis,Minneapolis
2499119,09-01-2023,Minneapolis,Minneapolis
2498013,08-01-2023,Minneapolis,Minneapolis
171823,08-08-2014,Albuquerque,Albuquerque
311348,22-03-2015,Albuquerque,Albuquerque
719128,05-12-2016,Albuquerque,Albuquerque
625735,08-08-2016,Albuquerque,Albuquerque
537085,09-04-2016,Albuquerque,Albuquerque
1503207,12-09-2019,Albuquerque,Albuquerque
1503192,12-09-2019,Albuquerque,Albuquerque
1441317,07-07-2019,Albuquerque,Albuquerque
1680027,14-05-2020,Albuquerque,Albuquerque
1639542,14-03-2020,Albuquerque,Albuquerque
1635570,07-03-2020,Albuquerque,Albuquerque
2373646,29-07-2022,Albuquerque,Albuquerque
171778,08-08-2014,Milwaukee,Milwaukee
151659,26-06-2014,Milwaukee,Milwaukee
341465,16-05-2015,Milwaukee,Milwaukee
332732,01-05-2015,Milwaukee,Milwaukee
628570,13-08-2016,Milwaukee,Milwaukee
537825,10-04-2016,Milwaukee,Milwaukee
893726,18-07-2017,Milwaukee,Milwaukee
1210742,15-09-2018,Milwaukee,Milwaukee
1179589,04-08-2018,Milwaukee,Milwaukee
1515242,29-09-2019,Milwaukee,Milwaukee
1433857,26-06-2019,Milwaukee,Milwaukee
1810358,30-09-2020,Milwaukee,Milwaukee
1749535,28-07-2020,Milwaukee,Milwaukee
1725379,05-07-2020,Milwaukee,Milwaukee
1711605,21-06-2020,Milwaukee,Milwaukee
1666945,27-04-2020,Milwaukee,Milwaukee
1629488,26-02-2020,Milwaukee,Milwaukee
2135508,07-10-2021,Milwaukee,Milwaukee
2135498,07-10-2021,Milwaukee,Milwaukee
2115522,13-09-2021,Milwaukee,Milwaukee
2103311,29-08-2021,Milwaukee,Milwaukee
1998602,08-05-2021,Milwaukee,Milwaukee
1970937,07-04-2021,Milwaukee,Milwaukee
2443276,23-10-2022,Milwaukee,Milwaukee
2442695,22-10-2022,Milwaukee,Milwaukee
2416625,16-09-2022,Milwaukee,Milwaukee
2414276,14-09-2022,Milwaukee,Milwaukee
2397033,24-08-2022,Milwaukee,Milwaukee
2380017,05-08-2022,Milwaukee,Milwaukee
2301494,13-05-2022,Milwaukee,Milwaukee
2258324,20-03-2022,Milwaukee,Milwaukee
2224788,01-02-2022,Milwaukee,Milwaukee
2218159,23-01-2022,Milwaukee,Milwaukee
2555326,27-03-2023,Milwaukee,Milwaukee
2550749,20-03-2023,Milwaukee,Milwaukee
170704,06-08-2014,Bakersfield,Bakersfield
444406,06-11-2015,Bakersfield,Bakersfield
604233,16-07-2016,Bakersfield,Bakersfield
939834,23-09-2017,Bakersfield,Bakersfield
1215987,23-09-2018,Bakersfield,Bakersfield
1209006,12-09-2018,Bakersfield,Bakersfield
1682322,18-05-2020,Bakersfield,Bakersfield
1656873,11-04-2020,Bakersfield,Bakersfield
2222766,29-01-2022,Bakersfield,Bakersfield
168844,03-08-2014,Culpeper,Culpeper
168551,03-08-2014,Humble,Humble
663789,26-09-2016,Humble,Humble
655512,14-09-2016,Humble,Humble
2490925,30-12-2022,Humble,Humble
169024,03-08-2014,Columbia,Columbia
1233663,15-10-2018,Columbia,Columbia
167872,02-08-2014,Dallas,Dallas
142123,21-05-2014,Dallas,Dallas
107519,16-02-2014,Dallas,Dallas
375773,16-07-2015,Dallas,Dallas
273397,04-01-2015,Dallas,Dallas
627519,12-08-2016,Dallas,Dallas
604459,16-07-2016,Dallas,Dallas
597756,07-07-2016,Dallas,Dallas
985582,11-11-2017,Dallas,Dallas
833152,01-05-2017,Dallas,Dallas
739451,01-01-2017,Dallas,Dallas
1172403,26-07-2018,Dallas,Dallas
1132408,03-06-2018,Dallas,Dallas
1436254,30-06-2019,Dallas,Dallas
1386481,03-05-2019,Dallas,Dallas
1779023,28-08-2020,Dallas,Dallas
1746674,25-07-2020,Dallas,Dallas
1695998,02-06-2020,Dallas,Dallas
2137291,09-10-2021,Dallas,Dallas
2119745,19-09-2021,Dallas,Dallas
2053346,04-07-2021,Dallas,Dallas
2053365,04-07-2021,Dallas,Dallas
2040374,20-06-2021,Dallas,Dallas
2032282,11-06-2021,Dallas,Dallas
1957226,20-03-2021,Dallas,Dallas
2490150,28-12-2022,Dallas,Dallas
2483108,16-12-2022,Dallas,Dallas
2464272,20-11-2022,Dallas,Dallas
2269100,03-04-2022,Dallas,Dallas
2258182,19-03-2022,Dallas,Dallas
2549324,18-03-2023,Dallas,Dallas
2544817,12-03-2023,Dallas,Dallas
2514220,30-01-2023,Dallas,Dallas
2496714,06-01-2023,Dallas,Dallas
168169,02-08-2014,New Bedford,New Bedford
176329,30-07-2014,Hope Mills,Hope Mills
276845,11-01-2015,Hope Mills,Hope Mills
166970,26-07-2014,Pine Bluff,Pine Bluff
1197278,27-08-2018,Pine Bluff,Pine Bluff
1100691,25-04-2018,Pine Bluff,Pine Bluff
1338790,02-03-2019,Pine Bluff,Pine Bluff
1772623,23-08-2020,Pine Bluff,Pine Bluff
2143479,17-10-2021,Pine Bluff,Pine Bluff
2143499,17-10-2021,Pine Bluff,Pine Bluff
2541937,07-03-2023,Pine Bluff,Pine Bluff
164513,26-07-2014,Saco,Saco
163930,26-07-2014,Sylvester,Sylvester
162687,23-07-2014,Braddock,Braddock
161302,21-07-2014,Irvington,Irvington
2255832,16-03-2022,Irvington,Irvington
2256080,16-03-2022,Irvington,Irvington
160998,20-07-2014,East Saint Louis,East Saint Louis
2169719,17-11-2021,East Saint Louis,East Saint Louis
2111858,09-09-2021,East Saint Louis,East Saint Louis
2450557,31-10-2022,East Saint Louis,East Saint Louis
158589,13-07-2014,Stamford,Stamford
1800514,20-09-2020,Stamford,Stamford
158306,13-07-2014,Skyway,Skyway
157857,12-07-2014,Pasadena,Pasadena
744799,06-01-2017,Pasadena,Pasadena
156670,09-07-2014,Spring,Spring
156468,08-07-2014,Providence,Providence
2080536,01-08-2021,Providence,Providence
2003334,13-05-2021,Providence,Providence
162305,07-07-2014,Stopover,Stopover
155943,07-07-2014,San Bernardino,San Bernardino
153532,31-05-2014,San Bernardino,San Bernardino
456893,02-12-2015,San Bernardino,San Bernardino
300860,04-03-2015,San Bernardino,San Bernardino
605005,16-07-2016,San Bernardino,San Bernardino
1202332,02-09-2018,San Bernardino,San Bernardino
1146968,21-06-2018,San Bernardino,San Bernardino
1877043,12-12-2020,San Bernardino,San Bernardino
1808628,27-09-2020,San Bernardino,San Bernardino
2286089,23-04-2022,San Bernardino,San Bernardino
154803,05-07-2014,Houston,Houston
132405,03-05-2014,Houston,Houston
390526,08-08-2015,Houston,Houston
355883,11-06-2015,Houston,Houston
333584,03-05-2015,Houston,Houston
297681,25-02-2015,Houston,Houston
738749,31-12-2016,Houston,Houston
699863,11-11-2016,Houston,Houston
698383,10-11-2016,Houston,Houston
663106,26-09-2016,Houston,Houston
605475,17-07-2016,Houston,Houston
595069,04-07-2016,Houston,Houston
589165,26-06-2016,Houston,Houston
567614,29-05-2016,Houston,Houston
509707,21-02-2016,Houston,Houston
504879,14-02-2016,Houston,Houston
960036,15-10-2017,Houston,Houston
955268,09-10-2017,Houston,Houston
865371,11-06-2017,Houston,Houston
813821,07-04-2017,Houston,Houston
803822,26-03-2017,Houston,Houston
752756,16-01-2017,Houston,Houston
1263086,25-11-2018,Houston,Houston
1226853,06-10-2018,Houston,Houston
1162437,11-07-2018,Houston,Houston
1083552,02-04-2018,Houston,Houston
1581103,27-12-2019,Houston,Houston
1541774,04-11-2019,Houston,Houston
1486232,23-08-2019,Houston,Houston
1481989,17-08-2019,Houston,Houston
1445066,11-07-2019,Houston,Houston
1332429,21-02-2019,Houston,Houston
1314289,28-01-2019,Houston,Houston
1305294,19-01-2019,Houston,Houston
1855276,18-11-2020,Houston,Houston
1830092,20-10-2020,Houston,Houston
1786488,05-09-2020,Houston,Houston
1760261,09-08-2020,Houston,Houston
1726446,05-07-2020,Houston,Houston
1703055,11-06-2020,Houston,Houston
1693064,30-05-2020,Houston,Houston
1686222,23-05-2020,Houston,Houston
1683810,20-05-2020,Houston,Houston
1673989,06-05-2020,Houston,Houston
1664933,24-04-2020,Houston,Houston
1627713,23-02-2020,Houston,Houston
1616964,08-02-2020,Houston,Houston
2155282,31-10-2021,Houston,Houston
2143765,17-10-2021,Houston,Houston
2108414,05-09-2021,Houston,Houston
2085489,08-08-2021,Houston,Houston
2071343,22-07-2021,Houston,Houston
2067290,18-07-2021,Houston,Houston
2049845,30-06-2021,Houston,Houston
2046781,26-06-2021,Houston,Houston
2028928,08-06-2021,Houston,Houston
1981805,19-04-2021,Houston,Houston
1957188,20-03-2021,Houston,Houston
1949977,10-03-2021,Houston,Houston
1941210,28-02-2021,Houston,Houston
1940069,26-02-2021,Houston,Houston
1924892,09-02-2021,Houston,Houston
1897878,09-01-2021,Houston,Houston
1893327,03-01-2021,Houston,Houston
2467661,24-11-2022,Houston,Houston
2451028,02-11-2022,Houston,Houston
2399755,28-08-2022,Houston,Houston
2361614,16-07-2022,Houston,Houston
2339761,25-06-2022,Houston,Houston
2316364,29-05-2022,Houston,Houston
2302740,15-05-2022,Houston,Houston
2258224,20-03-2022,Houston,Houston
2235778,17-02-2022,Houston,Houston
2206813,08-01-2022,Houston,Houston
2567299,08-04-2023,Houston,Houston
2504645,17-01-2023,Houston,Houston
2502680,15-01-2023,Houston,Houston
154834,05-07-2014,Norfolk,Norfolk
154844,04-07-2014,Norfolk,Norfolk
92194,01-01-2014,Norfolk,Norfolk
630007,14-08-2016,Norfolk,Norfolk
589470,25-06-2016,Norfolk,Norfolk
901549,30-07-2017,Norfolk,Norfolk
778182,19-02-2017,Norfolk,Norfolk
1776189,25-08-2020,Norfolk,Norfolk
1643157,20-03-2020,Norfolk,Norfolk
2158417,03-11-2021,Norfolk,Norfolk
2084884,07-08-2021,Norfolk,Norfolk
2050836,02-07-2021,Norfolk,Norfolk
2013096,23-05-2021,Norfolk,Norfolk
1964271,26-03-2021,Norfolk,Norfolk
2406108,04-09-2022,Norfolk,Norfolk
2391353,18-08-2022,Norfolk,Norfolk
2379316,05-08-2022,Norfolk,Norfolk
2257316,19-03-2022,Norfolk,Norfolk
154721,05-07-2014,Indianapolis,Indianapolis
108691,20-02-2014,Indianapolis,Indianapolis
444458,09-11-2015,Indianapolis,Indianapolis
416812,19-09-2015,Indianapolis,Indianapolis
367780,02-07-2015,Indianapolis,Indianapolis
318297,05-04-2015,Indianapolis,Indianapolis
312119,24-03-2015,Indianapolis,Indianapolis
657151,17-09-2016,Indianapolis,Indianapolis
567494,29-05-2016,Indianapolis,Indianapolis
561912,18-05-2016,Indianapolis,Indianapolis
820565,15-04-2017,Indianapolis,Indianapolis
1037515,28-01-2018,Indianapolis,Indianapolis
1509510,21-09-2019,Indianapolis,Indianapolis
1390764,08-05-2019,Indianapolis,Indianapolis
1386929,04-05-2019,Indianapolis,Indianapolis
1365077,07-04-2019,Indianapolis,Indianapolis
1312463,26-01-2019,Indianapolis,Indianapolis
1891461,31-12-2020,Indianapolis,Indianapolis
1813872,04-10-2020,Indianapolis,Indianapolis
1787222,07-09-2020,Indianapolis,Indianapolis
1668470,29-04-2020,Indianapolis,Indianapolis
1615155,05-02-2020,Indianapolis,Indianapolis
2091531,14-08-2021,Indianapolis,Indianapolis
2090777,14-08-2021,Indianapolis,Indianapolis
2079271,31-07-2021,Indianapolis,Indianapolis
2060865,13-07-2021,Indianapolis,Indianapolis
2025260,05-06-2021,Indianapolis,Indianapolis
1978635,15-04-2021,Indianapolis,Indianapolis
1953309,15-03-2021,Indianapolis,Indianapolis
1952161,13-03-2021,Indianapolis,Indianapolis
1928594,13-02-2021,Indianapolis,Indianapolis
1910136,24-01-2021,Indianapolis,Indianapolis
2374401,31-07-2022,Indianapolis,Indianapolis
2358861,13-07-2022,Indianapolis,Indianapolis
2328215,12-06-2022,Indianapolis,Indianapolis
2299126,11-05-2022,Indianapolis,Indianapolis
2274783,10-04-2022,Indianapolis,Indianapolis
2528691,19-02-2023,Indianapolis,Indianapolis
158055,05-07-2014,Centreville,Centreville
156834,02-07-2014,Chester,Chester
348673,28-05-2015,Chester,Chester
965251,21-10-2017,Chester,Chester
831201,28-04-2017,Chester,Chester
1778542,28-08-2020,Chester,Chester
1637520,10-03-2020,Chester,Chester
153275,30-06-2014,Lexington,Lexington
361708,21-06-2015,Lexington,Lexington
1780301,30-08-2020,Lexington,Lexington
1765658,16-08-2020,Lexington,Lexington
2079533,31-07-2021,Lexington,Lexington
2411871,10-09-2022,Lexington,Lexington
2398877,27-08-2022,Lexington,Lexington
2296191,07-05-2022,Lexington,Lexington
152960,28-06-2014,Antioch,Antioch
153578,28-06-2014,Manhattan,Manhattan
152722,27-06-2014,San Diego,San Diego
378102,18-07-2015,San Diego,San Diego
349289,30-05-2015,San Diego,San Diego
700232,13-11-2016,San Diego,San Diego
832679,30-04-2017,San Diego,San Diego
1110399,07-05-2018,San Diego,San Diego
1550546,16-11-2019,San Diego,San Diego
1318187,01-02-2019,San Diego,San Diego
2103035,28-08-2021,San Diego,San Diego
1984807,22-04-2021,San Diego,San Diego
1939958,26-02-2021,San Diego,San Diego
2512985,27-01-2023,San Diego,San Diego
151475,25-06-2014,Lowell,Lowell
1522979,09-10-2019,Lowell,Lowell
154136,22-06-2014,Windsor,Windsor
157013,20-06-2014,Seat Pleasant,Seat Pleasant
146565,15-06-2014,Kokomo,Kokomo
146586,15-06-2014,Park Forest,Park Forest
156245,09-06-2014,Paterson,Paterson
325618,18-04-2015,Paterson,Paterson
853796,28-05-2017,Paterson,Paterson
1202274,02-09-2018,Paterson,Paterson
1182893,08-08-2018,Paterson,Paterson
1434882,28-06-2019,Paterson,Paterson
1344488,11-03-2019,Paterson,Paterson
1800192,19-09-2020,Paterson,Paterson
1728683,07-07-2020,Paterson,Paterson
1722839,02-07-2020,Paterson,Paterson
1692513,30-05-2020,Paterson,Paterson
2113769,11-09-2021,Paterson,Paterson
2038152,17-06-2021,Paterson,Paterson
2013059,23-05-2021,Paterson,Paterson
1999434,06-05-2021,Paterson,Paterson
2458467,12-11-2022,Paterson,Paterson
2340685,26-06-2022,Paterson,Paterson
2300830,11-05-2022,Paterson,Paterson
2572582,15-04-2023,Paterson,Paterson
2525591,13-02-2023,Paterson,Paterson
144524,08-06-2014,Fort Myers,Fort Myers
432466,17-10-2015,Fort Myers,Fort Myers
418964,23-09-2015,Fort Myers,Fort Myers
611479,25-07-2016,Fort Myers,Fort Myers
522122,13-03-2016,Fort Myers,Fort Myers
144565,08-06-2014,Opp,Opp
143979,07-06-2014,Oak Park,Oak Park
143723,07-06-2014,Moncks Corner,Moncks Corner
1492377,31-08-2019,Moncks Corner,Moncks Corner
139281,25-05-2014,Toledo,Toledo
688979,30-10-2016,Toledo,Toledo
975817,28-10-2017,Toledo,Toledo
1540863,03-11-2019,Toledo,Toledo
1493374,01-09-2019,Toledo,Toledo
1863099,27-11-2020,Toledo,Toledo
1844573,05-11-2020,Toledo,Toledo
1759779,09-08-2020,Toledo,Toledo
1701382,10-06-2020,Toledo,Toledo
2066335,18-07-2021,Toledo,Toledo
2053262,05-07-2021,Toledo,Toledo
2022821,02-06-2021,Toledo,Toledo
2447980,28-10-2022,Toledo,Toledo
2570622,12-04-2023,Toledo,Toledo
138645,24-05-2014,Myrtle Beach,Myrtle Beach
693401,05-11-2016,Myrtle Beach,Myrtle Beach
869968,18-06-2017,Myrtle Beach,Myrtle Beach
1821574,12-10-2020,Myrtle Beach,Myrtle Beach
1687037,24-05-2020,Myrtle Beach,Myrtle Beach
2286363,24-04-2022,Myrtle Beach,Myrtle Beach
138282,23-05-2014,Goleta,Goleta
138370,23-05-2014,Bellflower,Bellflower
135904,18-05-2014,Sandusky,Sandusky
1148596,24-06-2018,Sandusky,Sandusky
1806806,27-09-2020,Sandusky,Sandusky
136567,17-05-2014,Coachella,Coachella
